title,price,category,producturl,imageurl,size,brand
Woolworths Cook Lamb Shanks With Red Wine & Rosemary 850g - 1.25kg,$21.25,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/83111/woolworths-cook-lamb-shanks-with-red-wine-rosemary,https://cdn1.woolworths.media/content/wowproductimages/large/083111.jpg,1.25kg,Woolworths
Woolworths Basa Fillets Boneless With Skin Off 400g,$7.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/289591/woolworths-basa-fillets-boneless-with-skin-off,https://cdn1.woolworths.media/content/wowproductimages/large/289591.jpg,400g,Woolworths
Peppercorn Butch Beef Jumbo Burger Garlic Pepper 600g,$12.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/790208/peppercorn-butch-beef-jumbo-burger-garlic-pepper,https://cdn1.woolworths.media/content/wowproductimages/large/790208.jpg,600g,Peppercorn
Woolworths 4 Souvlaki Chicken Kebabs 600g,$11.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/906075/woolworths-4-souvlaki-chicken-kebabs,https://cdn1.woolworths.media/content/wowproductimages/large/906075.jpg,600g,Woolworths
Macro Free Range Chicken Boneless Butterflied Chicken Moroccan 900g - 1.4kg,$21.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/253887/macro-free-range-chicken-boneless-butterflied-chicken-moroccan,https://cdn1.woolworths.media/content/wowproductimages/large/253887.jpg,1.4kg,Macro
Bertocchi Smoked Pork Meaty Hock 700g - 1kg,$7.25,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/843231/bertocchi-smoked-pork-meaty-hock,https://cdn1.woolworths.media/content/wowproductimages/large/843231.jpg,1kg,Bertocchi
Macro Grass Fed Beef Sizzle Steaks 275g,$13.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/254626/macro-grass-fed-beef-sizzle-steaks,https://cdn1.woolworths.media/content/wowproductimages/large/254626.jpg,275g,Macro
Fitzco Aussie Country Style Rissoles 8 Pack 500g,$6.20,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/922723/fitzco-aussie-country-style-rissoles-8-pack,https://cdn1.woolworths.media/content/wowproductimages/large/922723.jpg,500g,Fitzco
Woolworths RSPCA Approved Chicken Drumsticks 450g - 700g,$4.20,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/354082/woolworths-rspca-approved-chicken-drumsticks,https://cdn1.woolworths.media/content/wowproductimages/large/354082.jpg,700g,Woolworths
Woolworths Classic Beef Sausage Roll 460g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/250846/woolworths-classic-beef-sausage-roll,https://cdn1.woolworths.media/content/wowproductimages/large/250846.jpg,460g,Woolworths
Bertocchi Pancetta Mild Sliced From The Deli,$37.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/726028/bertocchi-pancetta-mild-sliced-from-the-deli,https://cdn1.woolworths.media/content/wowproductimages/large/726028.jpg,,Bertocchi
Market Value BBQ Pack 8 Sausages & 4 Burgers 1kg,$10.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/563002/market-value-bbq-pack-8-sausages-4-burgers,https://cdn1.woolworths.media/content/wowproductimages/large/563002.jpg,1kg,Market Value
Woolworths Diced Tasmanian Salmon Skin Off 300g,$13.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/214923/woolworths-diced-tasmanian-salmon-skin-off,https://cdn1.woolworths.media/content/wowproductimages/large/214923.jpg,300g,Woolworths
Woolworths Chicken Tenders 400g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/160856/woolworths-chicken-tenders,https://cdn1.woolworths.media/content/wowproductimages/large/160856.jpg,400g,Woolworths
Woolworths Cook Butterflied Chicken Sweet Garlic & Herb Marinade 900g - 1.35kg,$12.15,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/668510/woolworths-cook-butterflied-chicken-sweet-garlic-herb-marinade,https://cdn1.woolworths.media/content/wowproductimages/large/668510.jpg,1.35kg,Woolworths
Woolworths RSPCA Approved Chicken Necks 1kg,$6.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/83209/woolworths-rspca-approved-chicken-necks,https://cdn1.woolworths.media/content/wowproductimages/large/083209.jpg,1kg,Woolworths
Woolworths Salmon Portions Skin On 2 pack,$15.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/157052/woolworths-salmon-portions-skin-on,https://cdn1.woolworths.media/content/wowproductimages/large/157052.jpg,2,Woolworths
Macro Grass Fed 6 Extra Lean Beef Sausages 500g,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/901697/macro-grass-fed-6-extra-lean-beef-sausages,https://cdn1.woolworths.media/content/wowproductimages/large/901697.jpg,500g,Macro
Don Bacon Pansize Double Smoked 200g,$5.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/178202/don-bacon-pansize-double-smoked,https://cdn1.woolworths.media/content/wowproductimages/large/178202.jpg,200g,Don
Woolworths Beef Strips Teriyaki Style 300g,,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/256351/woolworths-beef-strips-teriyaki-style,https://cdn1.woolworths.media/content/wowproductimages/large/256351.jpg,300g,Woolworths
Woolworths Beef Brisket 800g - 3kg,$51.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/148672/woolworths-beef-brisket-brisket,https://cdn1.woolworths.media/content/wowproductimages/large/148672.jpg,3kg,Woolworths
Woolworths Lamb Cutlets 4 - 7 Pieces 250g - 600g,$29.40,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/764994/woolworths-lamb-cutlets-4-7-pieces,https://cdn1.woolworths.media/content/wowproductimages/large/764994.jpg,600g,Woolworths
Woolworths Frozen Barramundi 1kg,$22.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/664737/woolworths-frozen-barramundi,https://cdn1.woolworths.media/content/wowproductimages/large/664737.jpg,1kg,Woolworths
Cooke Seafood Spanish Sea Bass 220g,$16.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/119310/cooke-seafood-spanish-sea-bass,https://cdn1.woolworths.media/content/wowproductimages/large/119310.jpg,220g,Cooke Seafood
Cooke Seafood Smoked Salmon 100g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/804567/cooke-seafood-smoked-salmon,https://cdn1.woolworths.media/content/wowproductimages/large/804567.jpg,100g,Cooke Seafood
D'Orsogna Streaky Bacon 750g,$22.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/911890/d-orsogna-streaky-bacon,https://cdn1.woolworths.media/content/wowproductimages/large/911890.jpg,750g,D'Orsogna
Woolworths 4 Steakhouse Quarter Pound Beef Burgers 454g,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/901636/woolworths-4-steakhouse-quarter-pound-beef-burgers,https://cdn1.woolworths.media/content/wowproductimages/large/901636.jpg,454g,Woolworths
Woolworths Raw Prawn Meat 220g,$10.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/289586/woolworths-raw-prawn-meat,https://cdn1.woolworths.media/content/wowproductimages/large/289586.jpg,220g,Woolworths
Steggles Turkey Rissoles With Parsley & Onion 400g,$8.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/893640/steggles-turkey-rissoles-with-parsley-onion,https://cdn1.woolworths.media/content/wowproductimages/large/893640.jpg,400g,Steggles
JC Seafood Jumbo Raw Prawn Cutlets 240g,$13.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/269105/jc-seafood-jumbo-raw-prawn-cutlets,https://cdn1.woolworths.media/content/wowproductimages/large/269105.jpg,240g,JC Seafood
Woolworths 2 Wagyu Thick & Juicy Beef Burgers 300g,$10.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/901714/woolworths-2-wagyu-thick-juicy-beef-burgers,https://cdn1.woolworths.media/content/wowproductimages/large/901714.jpg,300g,Woolworths
Woolworths 2 Chicken Schnitzels Pub Style 440g,$10.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/6007785/woolworths-2-chicken-schnitzels-pub-style,https://cdn1.woolworths.media/content/wowproductimages/large/6007785.jpg,440g,Woolworths
Woolworths Beef Soup Bones 1kg - 1.3kg,$9.75,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/703387/woolworths-beef-soup-bones,https://cdn1.woolworths.media/content/wowproductimages/large/703387.jpg,1.3kg,Woolworths
Woolworths Chef's Selection Variety Sausages 8 pack,$9.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/345734/woolworths-chef-s-selection-variety-sausages,https://cdn1.woolworths.media/content/wowproductimages/large/345734.jpg,8,Woolworths
Woolworths Hot Smoked Salmon Natural 150g,$7.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/756620/woolworths-hot-smoked-salmon-natural,https://cdn1.woolworths.media/content/wowproductimages/large/756620.jpg,150g,Woolworths
Woolworths RSPCA Approved Chicken Maryland Supreme,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/354116/woolworths-rspca-approved-chicken-maryland-supreme,https://cdn1.woolworths.media/content/wowproductimages/large/354116.jpg,,Woolworths
Woolworths BBQ Beef Kebabs Mild 450g,$8.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/162401/woolworths-bbq-beef-kebabs-mild-style,https://cdn1.woolworths.media/content/wowproductimages/large/162401.jpg,450g,Woolworths
Ocean Blue Smoked Salmon Sliced 50g,$5.90,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/345345/ocean-blue-smoked-salmon-sliced,https://cdn1.woolworths.media/content/wowproductimages/large/345345.jpg,50g,Ocean Blue
Woolworths Oven Baked Chicken Breast Schnitzels 350g,$9.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/433238/woolworths-oven-baked-chicken-breast-schnitzels,https://cdn1.woolworths.media/content/wowproductimages/large/433238.jpg,350g,Woolworths
Woolworths Smoked Streaky Bacon 200g,$7.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/240363/woolworths-smoked-streaky-bacon,https://cdn1.woolworths.media/content/wowproductimages/large/240363.jpg,200g,Woolworths
Tassal Hot Smoked Salmon Peppercorn 150g,$13.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/846996/tassal-hot-smoked-salmon-peppercorn,https://cdn1.woolworths.media/content/wowproductimages/large/846996.jpg,150g,Tassal
Just Caught Atlantic Salmon Skinless 1kg,$29.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/891961/just-caught-atlantic-salmon-skinless,https://cdn1.woolworths.media/content/wowproductimages/large/891961.jpg,1kg,Just Caught
D'Orsogna Natural Leg Ham Portion 700g,,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/532958/d-orsogna-natural-leg-ham-portion,https://cdn1.woolworths.media/content/wowproductimages/large/532958.jpg,700g,D'Orsogna
K-Roo Kangaroo Sizzle Steak 400g,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/120304/k-roo-kangaroo-sizzle-steak,https://cdn1.woolworths.media/content/wowproductimages/large/120304.jpg,400g,K-roo
Woolworths Pork Loin Roast Boneless Small 1.2kg - 2kg,$30.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/764406/woolworths-pork-loin-roast-boneless-small,https://cdn1.woolworths.media/content/wowproductimages/large/764406.jpg,2kg,Woolworths
Woolworths COOK Beef Medallions In Onion & Garlic Gravy Sauce 500g,$12.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/428204/woolworths-cook-beef-medallions-in-onion-garlic-gravy-sauce,https://cdn1.woolworths.media/content/wowproductimages/large/428204.jpg,500g,Woolworths
Woolworths RSPCA Approved Chicken Giblets 500g,$3.75,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/83170/woolworths-rspca-approved-chicken-giblets,https://cdn1.woolworths.media/content/wowproductimages/large/083170.jpg,500g,Woolworths
Steggles Homestyle Family Roast Whole Chicken Herb & Onion Stuffed 2kg - 2.9kg,$17.40,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/6022662/steggles-homestyle-family-roast-whole-chicken-herb-onion-stuffed,https://cdn1.woolworths.media/content/wowproductimages/large/6022662.jpg,2.9kg,Steggles
Cooke Seafood Spanish Sea Bass 220g,$16.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/119310/cooke-seafood-spanish-sea-bass,https://cdn1.woolworths.media/content/wowproductimages/large/119310.jpg,220g,Cooke Seafood
Cooke Seafood Smoked Salmon 100g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/804567/cooke-seafood-smoked-salmon,https://cdn1.woolworths.media/content/wowproductimages/large/804567.jpg,100g,Cooke Seafood
Luv-A-Duck Peking Duck Breasts Slow Cooked 380g,$12.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/966419/luv-a-duck-peking-duck-breasts-slow-cooked,https://cdn1.woolworths.media/content/wowproductimages/large/966419.jpg,380g,Luv-A-Duck
Woolworths Chicken Kyiv Bites With Creamy Garlic Filling 400g,$8.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/134090/woolworths-chicken-kyiv-bites-with-creamy-garlic-filling,https://cdn1.woolworths.media/content/wowproductimages/large/134090.jpg,400g,Woolworths
Woolworths RSPCA Approved Chicken Wings 1.55kg - 1.75kg,$11.38,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/354108/woolworths-rspca-approved-chicken-wings,https://cdn1.woolworths.media/content/wowproductimages/large/354108.jpg,1.75kg,Woolworths
Hans Pork Ham Steaks 300g,$4.70,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/334982/hans-pork-ham-steaks,https://cdn1.woolworths.media/content/wowproductimages/large/334982.jpg,300g,Hans
Just Caught Peeled & Deveined Cooked Prawns 500g,$16.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/265186/just-caught-peeled-deveined-cooked-prawns,https://cdn1.woolworths.media/content/wowproductimages/large/265186.jpg,500g,Just Caught
Steggles Chicken Breast Schnitzel Gravy Flavoured 600g,$12.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/388014/steggles-chicken-breast-schnitzel-gravy-flavoured,https://cdn1.woolworths.media/content/wowproductimages/large/388014.jpg,600g,Steggles
Woolworths Beef Scotch Fillet Thin Slice 400g - 850g,$42.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/692995/woolworths-beef-scotch-fillet-thin-slice,https://cdn1.woolworths.media/content/wowproductimages/large/692995.jpg,850g,Woolworths
Macro RSPCA Approved Chicken Breast Free Range Single 300g,$7.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/6002198/macro-rspca-approved-chicken-breast-free-range-single,https://cdn1.woolworths.media/content/wowproductimages/large/6002198.jpg,300g,Macro
Woolworths Lamb Offcut 4 - 6 Pieces 650g - 1.2kg,$12.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/765012/woolworths-lamb-offcut-4-6-pieces,https://cdn1.woolworths.media/content/wowproductimages/large/765012.jpg,1.2kg,Woolworths
Macro Organic Australian Extra Lean Stir Fry Beef 450g,$15.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/399190/macro-organic-australian-extra-lean-stir-fry-beef,https://cdn1.woolworths.media/content/wowproductimages/large/399190.jpg,450g,Macro
The Bare Bird Free Range Chicken Whole Bird 1.2kg - 1.8kg,$15.30,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/24586/the-bare-bird-free-range-chicken-whole-bird-whole-plain,https://cdn1.woolworths.media/content/wowproductimages/large/024586.jpg,1.8kg,The Bare Bird
Woolworths Heart Smart Veal Schnitzel 290g - 500g,,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/117766/woolworths-heart-smart-veal-schnitzel,https://cdn1.woolworths.media/content/wowproductimages/large/117766.jpg,500g,Woolworths
Macro Free Range 6 Pork Sausages 500g,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/901637/macro-free-range-6-pork-sausages,https://cdn1.woolworths.media/content/wowproductimages/large/901637.jpg,500g,Macro
K-Roo Kangaroo Burger 440g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/713466/k-roo-kangaroo-burger,https://cdn1.woolworths.media/content/wowproductimages/large/713466.jpg,440g,K-roo
Woolworths 4 Crispy Southern Style Chicken Burgers 400g,$9.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/909454/woolworths-4-crispy-southern-style-chicken-burgers,https://cdn1.woolworths.media/content/wowproductimages/large/909454.jpg,400g,Woolworths
Woolworths 6 Chicken Kebabs Hoisin 375g,$7.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/908246/woolworths-6-chicken-kebabs-hoisin,https://cdn1.woolworths.media/content/wowproductimages/large/908246.jpg,375g,Woolworths
Woolworths COOK Slow Cooked Roast Beef In A Rich & Savoury Sauce 650g,$17.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/481543/woolworths-cook-slow-cooked-roast-beef-in-a-rich-savoury-sauce,https://cdn1.woolworths.media/content/wowproductimages/large/481543.jpg,650g,Woolworths
Woolworths Beef Porterhouse Steak Thick Cut 300g,$17.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/82225/woolworths-beef-porterhouse-steak-thick-cut,https://cdn1.woolworths.media/content/wowproductimages/large/082225.jpg,300g,Woolworths
K-Roo Kangaroo Diced 500g,$11.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/799575/k-roo-kangaroo-diced,https://cdn1.woolworths.media/content/wowproductimages/large/799575.jpg,500g,K-roo
Woolworths Pork Belly Thinly Sliced 350g,$10.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/488351/woolworths-pork-belly-thinly-sliced,https://cdn1.woolworths.media/content/wowproductimages/large/488351.jpg,350g,Woolworths
Macro Free Range Chicken V Wings 750g - 1.1kg,$11.55,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/792933/macro-free-range-chicken-v-wings,https://cdn1.woolworths.media/content/wowproductimages/large/792933.jpg,1.1kg,Macro
Primo Berliner Sliced,$22.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/77500/primo-berliner-sliced,https://cdn1.woolworths.media/content/wowproductimages/large/077500.jpg,,Primo
Market Value 10 BBQ Burgers 1kg,$10.50,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/899858/market-value-10-bbq-burgers-patties-bulk-pack,https://cdn1.woolworths.media/content/wowproductimages/large/899858.jpg,1kg,Market Value
Woolworths 6 Onion & Sage Pork Sausages 505g,$7.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/901693/woolworths-6-onion-sage-pork-sausages-sage,https://cdn1.woolworths.media/content/wowproductimages/large/901693.jpg,505g,Woolworths
Cooke Seafood Spanish Sea Bass 220g,$16.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/119310/cooke-seafood-spanish-sea-bass,https://cdn1.woolworths.media/content/wowproductimages/large/119310.jpg,220g,Cooke Seafood
Cooke Seafood Smoked Salmon 100g,$8.00,"Poultry, Meat & Seafood",https://www.woolworths.com.au/shop/productdetails/804567/cooke-seafood-smoked-salmon,https://cdn1.woolworths.media/content/wowproductimages/large/804567.jpg,100g,Cooke Seafood
