title,price,category,producturl,imageurl,size,brand
Tip Top Gourmet Burger Buns BBQ Bread Rolls Bakery 4 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/218853/tip-top-gourmet-burger-buns-bbq-bread-rolls-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/218853.jpg,4,Tip Top
Mr Kipling Cake Angel Slices Snack Pack 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/846809/mr-kipling-cake-angel-slices-snack-pack,https://cdn1.woolworths.media/content/wowproductimages/large/846809.jpg,6,Mr Kipling
Mr Kipling Choc Slice 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/814598/mr-kipling-choc-slice,https://cdn1.woolworths.media/content/wowproductimages/large/814598.jpg,6,Mr Kipling
Cadbury Mini Rolls Chocolate 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/453156/cadbury-mini-rolls-chocolate,https://cdn1.woolworths.media/content/wowproductimages/large/453156.jpg,5,Cadbury
Wonder White Bread Vitamins & Minerals Sandwich 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/263669/wonder-white-bread-vitamins-minerals-sandwich,https://cdn1.woolworths.media/content/wowproductimages/large/263669.jpg,700g,Wonder
Woolworths White Wrap 8 pack,$2.20,Bakery,https://www.woolworths.com.au/shop/productdetails/634918/woolworths-white-wrap,https://cdn1.woolworths.media/content/wowproductimages/large/634918.jpg,8,Woolworths
Woolworths White Soft Sandwich Bread 650g,$2.70,Bakery,https://www.woolworths.com.au/shop/productdetails/581172/woolworths-white-soft-sandwich-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581172.jpg,650g,Woolworths
Woolworths Wholemeal Soft Sandwich Bread 650g,$2.70,Bakery,https://www.woolworths.com.au/shop/productdetails/581176/woolworths-wholemeal-soft-sandwich-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581176.jpg,650g,Woolworths
Tip Top The One White Sandwich Slice Bread Loaf Bakery 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/713816/tip-top-the-one-white-sandwich-slice-bread-loaf-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/713816.jpg,700g,Tip Top
Golden Crumpets Round 6 pack,$4.60,Bakery,https://www.woolworths.com.au/shop/productdetails/49622/golden-crumpets-round,https://cdn1.woolworths.media/content/wowproductimages/large/049622.jpg,6,Golden
Mr Kipling Lemon Slice 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/607942/mr-kipling-lemon-slice,https://cdn1.woolworths.media/content/wowproductimages/large/607942.jpg,6,Mr Kipling
Cadbury Chocolate Cake Bars 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/633063/cadbury-chocolate-cake-bars,https://cdn1.woolworths.media/content/wowproductimages/large/633063.jpg,5,Cadbury
Tip Top Cafe Thick Cut Raisin Toast Loaf 600g,$5.50,Bakery,https://www.woolworths.com.au/shop/productdetails/6033012/tip-top-cafe-thick-cut-raisin-toast-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/6033012.jpg,600g,Tip Top
Cadbury Raspberry Mini Rolls Mini Rolls 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/855750/cadbury-raspberry-mini-rolls-mini-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/855750.jpg,5,Cadbury
Woolworths English Muffins 6 pack,$3.00,Bakery,https://www.woolworths.com.au/shop/productdetails/224737/woolworths-english-muffins,https://cdn1.woolworths.media/content/wowproductimages/large/224737.jpg,6,Woolworths
Woolworths White Sandwich Bread Loaf 650g,$2.40,Bakery,https://www.woolworths.com.au/shop/productdetails/277728/woolworths-white-sandwich-bread-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/277728.jpg,650g,Woolworths
Woolworths Stonebaked Turkish Rolls 4 pack,$2.60,Bakery,https://www.woolworths.com.au/shop/productdetails/85969/woolworths-stonebaked-turkish-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/085969.jpg,4,Woolworths
Mission Wraps Original 8 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/320194/mission-wraps-original,https://cdn1.woolworths.media/content/wowproductimages/large/320194.jpg,8,Mission
Wonder White Wholemeal With Iron Sandwich Slice 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/253937/wonder-white-wholemeal-with-iron-sandwich-slice,https://cdn1.woolworths.media/content/wowproductimages/large/253937.jpg,700g,Wonder
Woolworths All Butter Croissants 4 pack,$2.60,Bakery,https://www.woolworths.com.au/shop/productdetails/33593/woolworths-all-butter-croissants,https://cdn1.woolworths.media/content/wowproductimages/large/033593.jpg,4,Woolworths
Woolworths Soft Hamburger Rolls 6 pack,$3.00,Bakery,https://www.woolworths.com.au/shop/productdetails/33878/woolworths-soft-hamburger-rolls-soft-hamburger,https://cdn1.woolworths.media/content/wowproductimages/large/033878.jpg,6,Woolworths
Woolworths Soft White Loaf 680g,$3.00,Bakery,https://www.woolworths.com.au/shop/productdetails/55656/woolworths-soft-white-loaf-white-extra-soft-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/055656.jpg,680g,Woolworths
Woolworths Soft White Loaf 800g,$3.50,Bakery,https://www.woolworths.com.au/shop/productdetails/233160/woolworths-soft-white-loaf-white-extra-soft-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/233160.jpg,800g,Woolworths
Tip Top English Muffins Original Bakery 6 pack,$3.10,Bakery,https://www.woolworths.com.au/shop/productdetails/46795/tip-top-english-muffins-original-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/046795.jpg,6,Tip Top
Tip Top The One White Toast Slice Bread Loaf Bakery 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/713834/tip-top-the-one-white-toast-slice-bread-loaf-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/713834.jpg,700g,Tip Top
Woolworths Mini Choc Chip Muffin 8 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/883004/woolworths-mini-choc-chip-muffin,https://cdn1.woolworths.media/content/wowproductimages/large/883004.jpg,8,Woolworths
Woolworths Wholegrain Wrap 8Pk 360g,$2.20,Bakery,https://www.woolworths.com.au/shop/productdetails/634919/woolworths-wholegrain-wrap-8pk,https://cdn1.woolworths.media/content/wowproductimages/large/634919.jpg,360g,Woolworths
Woolworths Rustic White Sourdough Loaf 500g,$4.00,Bakery,https://www.woolworths.com.au/shop/productdetails/852257/woolworths-rustic-white-sourdough-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/852257.jpg,500g,Woolworths
Woolworths All Butter Croissant 3 pack,$2.60,Bakery,https://www.woolworths.com.au/shop/productdetails/97237/woolworths-all-butter-croissant,https://cdn1.woolworths.media/content/wowproductimages/large/097237.jpg,3,Woolworths
Woolworths White Soft Hi-Fibre Bread 700g,$3.40,Bakery,https://www.woolworths.com.au/shop/productdetails/581280/woolworths-white-soft-hi-fibre-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581280.jpg,700g,Woolworths
Tip Top Raisin Toast Loaf 500g,$5.50,Bakery,https://www.woolworths.com.au/shop/productdetails/6033366/tip-top-raisin-toast-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/6033366.jpg,500g,Tip Top
Woolworths Soft Round Rolls 6 pack,$3.00,Bakery,https://www.woolworths.com.au/shop/productdetails/130502/woolworths-soft-round-rolls-extra-soft-lunch,https://cdn1.woolworths.media/content/wowproductimages/large/130502.jpg,6,Woolworths
Old Time Bakery Pizza Bases Gluten Free 2 pack,$6.50,Bakery,https://www.woolworths.com.au/shop/productdetails/355416/old-time-bakery-pizza-bases-gluten-free,https://cdn1.woolworths.media/content/wowproductimages/large/355416.jpg,2,Old Time Bakery
Mighty Soft Bread Rolls Hamburger Buns 6 pack,$4.40,Bakery,https://www.woolworths.com.au/shop/productdetails/13044/mighty-soft-bread-rolls-hamburger-buns,https://cdn1.woolworths.media/content/wowproductimages/large/013044.jpg,6,Mighty Soft
Woolworths Wholemeal Sandwich Hi-Fibre Bread 700g,$3.40,Bakery,https://www.woolworths.com.au/shop/productdetails/581281/woolworths-wholemeal-sandwich-hi-fibre-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581281.jpg,700g,Woolworths
Woolworths Pikelets 8 pack,$2.50,Bakery,https://www.woolworths.com.au/shop/productdetails/365378/woolworths-pikelets,https://cdn1.woolworths.media/content/wowproductimages/large/365378.jpg,8,Woolworths
Woolworths 35hr Sourdough Loaf White each,$7.00,Bakery,https://www.woolworths.com.au/shop/productdetails/363952/woolworths-35hr-sourdough-loaf-white-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/363952.jpg,1,Woolworths
Woolworths Hotdog Rolls 6 pack,$2.75,Bakery,https://www.woolworths.com.au/shop/productdetails/6016644/woolworths-hotdog-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/6016644.jpg,6,Woolworths
Woolworths Banana Bread Slices 5 pack,$6.15,Bakery,https://www.woolworths.com.au/shop/productdetails/328822/woolworths-banana-bread-slices,https://cdn1.woolworths.media/content/wowproductimages/large/328822.jpg,5,Woolworths
Helga's Bread Traditional Wholemeal 750g,$5.00,Bakery,https://www.woolworths.com.au/shop/productdetails/84129/helga-s-bread-traditional-wholemeal,https://cdn1.woolworths.media/content/wowproductimages/large/084129.jpg,750g,Helga's
Wonder White Bread Vitamins & Minerals Toast 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/263667/wonder-white-bread-vitamins-minerals-toast,https://cdn1.woolworths.media/content/wowproductimages/large/263667.jpg,700g,Wonder
Bakery Du Jour Brioche Burger Buns 4 pack,$3.30,Bakery,https://www.woolworths.com.au/shop/productdetails/645865/bakery-du-jour-brioche-burger-buns,https://cdn1.woolworths.media/content/wowproductimages/large/645865.jpg,4,Bakery Du Jour
Woolworths Mini Blueberry Muffins 8 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/883002/woolworths-mini-blueberry-muffins,https://cdn1.woolworths.media/content/wowproductimages/large/883002.jpg,8,Woolworths
Woolworths Dreamy Choc Chip Cookies 5 pack,$3.30,Bakery,https://www.woolworths.com.au/shop/productdetails/421465/woolworths-dreamy-choc-chip-cookies,https://cdn1.woolworths.media/content/wowproductimages/large/421465.jpg,5,Woolworths
Helga's Traditional White Wraps 8 pack,$5.50,Bakery,https://www.woolworths.com.au/shop/productdetails/182138/helga-s-traditional-white-wraps,https://cdn1.woolworths.media/content/wowproductimages/large/182138.jpg,8,Helga's
Brioche Gourmet Burger Buns 4 pack,$6.50,Bakery,https://www.woolworths.com.au/shop/productdetails/803943/brioche-gourmet-burger-buns,https://cdn1.woolworths.media/content/wowproductimages/large/803943.jpg,4,Brioche Gourmet
Woolworths Soft Hotdog Rolls 6 pack,$3.00,Bakery,https://www.woolworths.com.au/shop/productdetails/33909/woolworths-soft-hotdog-rolls-hotdog-extra-soft,https://cdn1.woolworths.media/content/wowproductimages/large/033909.jpg,6,Woolworths
Mighty Soft Bread Rolls Hot Dog 6 pack,$4.40,Bakery,https://www.woolworths.com.au/shop/productdetails/26162/mighty-soft-bread-rolls-hot-dog,https://cdn1.woolworths.media/content/wowproductimages/large/026162.jpg,6,Mighty Soft
Woolworths White Soft Toast Bread 650g,$2.70,Bakery,https://www.woolworths.com.au/shop/productdetails/581174/woolworths-white-soft-toast-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581174.jpg,650g,Woolworths
Abbott's Bakery Rustic White Bread Sandwich Slice Loaf 700g,$5.00,Bakery,https://www.woolworths.com.au/shop/productdetails/690672/abbott-s-bakery-rustic-white-bread-sandwich-slice-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/690672.jpg,700g,Abbott's Bakery
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/749588/tip-top-the-one-wholemeal-bread-sandwich-slice-loaf-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/749588.jpg,700g,Tip Top
Tip Top The One Gluten Free White Bread Loaf Sandwich Bakery 550g,$7.30,Bakery,https://www.woolworths.com.au/shop/productdetails/165306/tip-top-the-one-gluten-free-white-bread-loaf-sandwich-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/165306.jpg,550g,Tip Top
Woolworths Mini Banana Muffin 8 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/607875/woolworths-mini-banana-muffin,https://cdn1.woolworths.media/content/wowproductimages/large/607875.jpg,8,Woolworths
Mission Souvlaki Bread 320g,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/177677/mission-souvlaki-bread,https://cdn1.woolworths.media/content/wowproductimages/large/177677.jpg,320g,Mission
Menissez Bake At Home White Dinner Rolls 6 pack,$2.90,Bakery,https://www.woolworths.com.au/shop/productdetails/573301/menissez-bake-at-home-white-dinner-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/573301.jpg,6,Menissez
Helga's Plus Lower Calorie White Wraps 6 pack,$6.50,Bakery,https://www.woolworths.com.au/shop/productdetails/6041560/helga-s-plus-lower-calorie-white-wraps,https://cdn1.woolworths.media/content/wowproductimages/large/6041560.jpg,6,Helga's
Mighty Soft Fruit Loaf Cafe Style 600g,$7.90,Bakery,https://www.woolworths.com.au/shop/productdetails/957684/mighty-soft-fruit-loaf-cafe-style,https://cdn1.woolworths.media/content/wowproductimages/large/957684.jpg,600g,Mighty Soft
Tip Top Gourmet Burger Buns BBQ Bread Rolls Bakery 4 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/218853/tip-top-gourmet-burger-buns-bbq-bread-rolls-bakery,https://cdn1.woolworths.media/content/wowproductimages/large/218853.jpg,4,Tip Top
Mr Kipling Cake Angel Slices Snack Pack 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/846809/mr-kipling-cake-angel-slices-snack-pack,https://cdn1.woolworths.media/content/wowproductimages/large/846809.jpg,6,Mr Kipling
Mr Kipling Choc Slice 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/814598/mr-kipling-choc-slice,https://cdn1.woolworths.media/content/wowproductimages/large/814598.jpg,6,Mr Kipling
Cadbury Mini Rolls Chocolate 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/453156/cadbury-mini-rolls-chocolate,https://cdn1.woolworths.media/content/wowproductimages/large/453156.jpg,5,Cadbury
Woolworths Hamburger Buns 6 pack,$2.75,Bakery,https://www.woolworths.com.au/shop/productdetails/6016711/woolworths-hamburger-buns,https://cdn1.woolworths.media/content/wowproductimages/large/6016711.jpg,6,Woolworths
Woolworths Multigrain Soft Sandwich Bread 650g,$2.70,Bakery,https://www.woolworths.com.au/shop/productdetails/581178/woolworths-multigrain-soft-sandwich-bread,https://cdn1.woolworths.media/content/wowproductimages/large/581178.jpg,650g,Woolworths
Woolworths Jumbo Soft Round Rolls 6 pack,$3.35,Bakery,https://www.woolworths.com.au/shop/productdetails/201257/woolworths-jumbo-soft-round-rolls-extra-soft-jumbo,https://cdn1.woolworths.media/content/wowproductimages/large/201257.jpg,6,Woolworths
Woolworths Lamington Fingers 18 pack,$3.80,Bakery,https://www.woolworths.com.au/shop/productdetails/131380/woolworths-lamington-fingers,https://cdn1.woolworths.media/content/wowproductimages/large/131380.jpg,18,Woolworths
Woolworths Fruit Toast Loaf 560g,$3.45,Bakery,https://www.woolworths.com.au/shop/productdetails/283413/woolworths-fruit-toast-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/283413.jpg,560g,Woolworths
Golden Crumpet Squares 6 pack,$3.50,Bakery,https://www.woolworths.com.au/shop/productdetails/7413/golden-crumpet-squares,https://cdn1.woolworths.media/content/wowproductimages/large/007413.jpg,6,Golden
Mr Kipling Lemon Slice 6 pack,$6.00,Bakery,https://www.woolworths.com.au/shop/productdetails/607942/mr-kipling-lemon-slice,https://cdn1.woolworths.media/content/wowproductimages/large/607942.jpg,6,Mr Kipling
Cadbury Chocolate Cake Bars 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/633063/cadbury-chocolate-cake-bars,https://cdn1.woolworths.media/content/wowproductimages/large/633063.jpg,5,Cadbury
Tip Top Cafe Thick Cut Raisin Toast Loaf 600g,$5.50,Bakery,https://www.woolworths.com.au/shop/productdetails/6033012/tip-top-cafe-thick-cut-raisin-toast-loaf,https://cdn1.woolworths.media/content/wowproductimages/large/6033012.jpg,600g,Tip Top
Cadbury Raspberry Mini Rolls Mini Rolls 5 pack,$3.90,Bakery,https://www.woolworths.com.au/shop/productdetails/855750/cadbury-raspberry-mini-rolls-mini-rolls,https://cdn1.woolworths.media/content/wowproductimages/large/855750.jpg,5,Cadbury
Woolworths Mini Double Choc Muffins 8 pack,$4.50,Bakery,https://www.woolworths.com.au/shop/productdetails/883116/woolworths-mini-double-choc-muffins,https://cdn1.woolworths.media/content/wowproductimages/large/883116.jpg,8,Woolworths
